index,tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
984,19714,Moses,Beke,M,939,348-9325,COROZAL,PR,783,M,Y,90000,0.0,0,0,0
985,19733,Ellis,Schwaller,qF,939,502-6059,vCAROLINA,PR,0,0,Y,30000,0.0,0,***,0
986,19734,Zoe,Ruhleder,M,774,800-4975,SHARON,MA,2067,M,N,45000,5.3,0,7150,0
987,19740,Akiharu,Ebcioglu,F,401,246-4896,CUMBERLAND,RI,2864,M,N,80000,0.0,0,0,0
988,19741,Kazuhide,Kriegman,F,401,690-4171,FISKEVILLE,RI,2823,S,N,95000,0.0,0,0,0
989,19764,Rachel,Nekvinda,M,787,852-3504,AGUIRRE,PR,704,S,N,5000,0.0,0,0,0
990,19824,Heiki,Krinik,F,939,581-5429,AGUADILLA,PR,604,M,N,65000,0.0,0,0,0
991,19834,Mohammad,Loganantharaj,F,401,358-9479,PASCOAG,RI,2859,S,Y,65000,0.0,0,0,0
992,19843,Baktha,Felgentreu,F,401,375-6309,CUMBERLAND,RI,2864,M,Y,90000,0.0,0,0,0
993,19855,Mia,Sweldens,M,939,807-8284,CAGUAS,PR,725,M,N,100000,0.0,0,0,0
994,19864,Miyako,Zador,F,978,401-1980,SOUTHBOROUGH,MA,1772,S,Y,65000,5.3,3575,0,1000
995,19887,James,Desanctis,M,787,432-8120,JUNCOS,PR,777,M,N,65000,0.0,0,0,0
996,19895,Chuan,Bakhtiari,M,939,329-4077,TOA BAJA,PR,950,S,Y,90000,0.0,0,0,0
997,19923,Marc,Dullea,M,939,420-6016,SABANA GRANDE,PR,637,M,Y,90000,0.0,0,0,0
998,19933,Hoa,Nauman,F,508,255-7090,ANDOVER,MA,1810,M,N,35000,5.3,0,7150,0
999,19952,Harjit,Limaye,***,939,279-4152,BAYAMON,PR,959,M,N,25000,0.0,0,0,b0
1000,19986,Heidi,Manolakos,F,939,107-9225,MANATI,PR,674,M,Y,5000,0.0,0,0,0
